OBJECTID,RECNUM,LATITUDE,LONGITUDE,ADDRESS,ROUTE,ROUTE_AHEA,ROUTE_BACK,LIB__CODE,LIB__CODE_,LIB__DESCR,LIB__TEXT,DAY1_RESTR,DAY2_RESTR,TIME1_REST,TIME2_REST,MEMO,REFLECTIVI,VISIBILITY,SPEED_LIMI
122,122,34.032327,-118.506519,320,LINCOLN BLVD,GEORGINA AVE,SAN VICENTE BLVD,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
123,123,34.031676,-118.505749,416,LINCOLN BLVD,MARGUERITA AVE,GEORGINA AVE,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Acceptable,Poor,30
124,124,34.031676,-118.505749,416,LINCOLN BLVD,MARGUERITA AVE,GEORGINA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Poor,0
125,125,34.031637,-118.5057,418,LINCOLN BLVD,MARGUERITA AVE,GEORGINA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
126,126,34.031258,-118.505257,438,LINCOLN BLVD,MARGUERITA AVE,GEORGINA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Poor,Acceptable,0
127,127,34.030902,-118.504854,456,LINCOLN BLVD,MARGUERITA AVE,GEORGINA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
128,128,34.030877,-118.504819,456,LINCOLN BLVD,MARGUERITA AVE,GEORGINA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
129,129,34.030341,-118.504193,510,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
130,130,34.030138,-118.503967,520,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Very Good,Very Good,0
131,131,34.030138,-118.503967,520,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
132,132,34.030138,-118.503967,520,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
133,133,34.015361,-118.486332,1671,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
134,134,34.029775,-118.503529,540,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
135,135,34.029775,-118.503529,540,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,W63-STD,S1-1,Advance School symbol, , , , , , ,Poor,Very Good,0
136,136,34.029775,-118.503529,540,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,W65-STD1,S4-3,School,SCHOOL, , , , , ,Poor,Very Good,0
137,137,34.010974,-118.485194,600,PICO BLVD,04 ST,06 ST,AR17-1, ,No Left Turn with no left turn symbol,No Left Turn, , , , , ,Very Good,Very Good,0
138,138,34.015255,-118.486465,1671,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,R73-3-STD, ,Left Turn Arrow/No U Turn,NO U TURN, , , , , ,Acceptable,Very Good,0
139,139,34.015568,-118.486604,1657,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
140,140,34.010909,-118.48531,600,PICO BLVD,04 ST,06 ST,R17-STD,R3-2,No Left Turn Symbol, , , , , , ,Acceptable,Very Good,0
141,141,34.029413,-118.503104,560,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
142,142,34.02935,-118.503022,560,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
143,143,34.02935,-118.503022,560,LINCOLN BLVD,ALTA AVE,MARGUERITA AVE,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
144,144,34.016308,-118.487491,1637,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
145,145,34.016308,-118.487491,1637,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
146,146,34.011481,-118.48178,2003,LINCOLN BLVD,BAY ST,GRANT ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],MON\TUES\WED\THURS\FRI\SAT,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
147,147,34.016479,-118.487693,1607,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,R41-1, ,Right Turn Only,RIGHT TURN ONLY, , , , , ,Poor,Poor,0
148,148,34.028976,-118.502593,612,LINCOLN BLVD,MONTANA AVE,ALTA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Poor,Poor,0
149,149,34.010753,-118.48584,519,PICO BLVD,04 ST,06 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
150,150,34.028684,-118.50225,628,LINCOLN BLVD,MONTANA AVE,ALTA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
151,151,34.0165,-118.487726,1607,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
152,152,34.028501,-118.502043,638,LINCOLN BLVD,MONTANA AVE,ALTA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
153,153,34.016643,-118.487886,1601,LINCOLN BLVD,COLORADO AVE,OLYMPIC BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Very Good,Very Good,0
154,154,34.028439,-118.501969,642,LINCOLN BLVD,MONTANA AVE,ALTA AVE,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Acceptable,Very Good,0
155,155,34.016974,-118.488268,1559,LINCOLN BLVD,BROADWAY,COLORADO AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
156,156,34.028117,-118.501588,718,LINCOLN BLVD,MONTANA AVE,ALTA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
157,157,34.027898,-118.50133,728,LINCOLN BLVD,MONTANA AVE,ALTA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Acceptable,Very Good,0
158,158,34.010409,-118.486047,429,PICO BLVD,04 ST,06 ST,R34-STD,R3-4,No U Turn Symbol, , , , , , ,Acceptable,Acceptable,0
159,159,34.010409,-118.486047,429,PICO BLVD,04 ST,06 ST,R34A, ,No U Turn,NO U TURN, , , , , ,Acceptable,Acceptable,0
160,160,34.017813,-118.489264,1535,LINCOLN BLVD,BROADWAY,COLORADO AVE,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
161,161,34.011998,-118.48241,1911,LINCOLN BLVD,PICO BLVD,BAY ST,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
162,162,34.011998,-118.48241,1911,LINCOLN BLVD,PICO BLVD,BAY ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],MON\TUES\WED\THURS\FRI\SAT,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
163,163,34.010549,-118.486125,425,PICO BLVD,04 ST,06 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
164,164,34.027351,-118.500692,804,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Acceptable,Poor,0
165,165,34.027351,-118.500692,804,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Poor,Poor,30
166,166,34.010388,-118.48636,421,PICO BLVD,04 ST,06 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Acceptable,Acceptable,0
167,167,34.010388,-118.48636,421,PICO BLVD,04 ST,06 ST,R35T, , , , , , , ,Thru Arrow,Acceptable,Questionable,0
168,168,34.026929,-118.500183,828,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Very Good,Very Good,0
169,169,34.026929,-118.500183,828,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Very Good,Very Good,0
170,170,34.018117,-118.489614,1505,LINCOLN BLVD,BROADWAY,COLORADO AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Questionable,Poor,0
171,171,34.02675,-118.499988,838,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Very Good,Very Good,0
172,172,34.02675,-118.499988,838,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Very Good,Very Good,0
173,173,34.02675,-118.499988,838,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
174,174,34.018292,-118.489801,1457,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Poor,Poor,0
175,175,34.01007,-118.4868,405,PICO BLVD,04 ST,06 ST,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
176,176,34.01007,-118.4868,405,PICO BLVD,04 ST,06 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
177,177,34.018321,-118.489858,1455,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,AG45B, ,Directional Arrows, , , , , ,Right Arrow,Acceptable,Very Good,0
178,178,34.018321,-118.489858,1455,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,G66-56-STD, ,Large Truck Terminal,T, , , , , ,Acceptable,Very Good,0
179,179,34.026544,-118.499743,848,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Very Good,Very Good,0
180,180,34.026287,-118.499446,858,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
181,181,34.026287,-118.499446,858,LINCOLN BLVD,IDAHO AVE,MONTANA AVE,R1-4,R1-4,All Way,ALL WAY, , , , , ,Very Good,Very Good,0
182,182,34.018833,-118.490455,1431,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
183,183,34.026122,-118.499246,900,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
184,184,34.025883,-118.498966,914,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Acceptable,Very Good,0
185,185,34.025883,-118.498966,914,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Poor,Poor,0
186,186,34.025883,-118.498966,914,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Acceptable,Very Good,0
187,187,34.01924,-118.49093,1421,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,AG34B, ,Large Arrow Right, , , , , ,Right Arrow,Poor,Poor,0
188,188,34.01924,-118.49093,1421,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,G66-56-STD, ,Large Truck Terminal,T, , , , , ,Acceptable,Poor,0
189,189,34.008913,-118.479005,2418,LINCOLN BLVD,CEDAR ST,KENSINGTON RD,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],MON\TUES\WED\THURS\FRI\SAT,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
190,190,34.025631,-118.498679,928,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Acceptable,Very Good,0
191,191,34.025335,-118.498323,942,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Very Good,Very Good,0
192,192,34.025335,-118.498323,942,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,SW24-STD, ,School,SCHOOL, , , , , ,Very Good,Very Good,0
193,193,34.019448,-118.491167,1415,LINCOLN BLVD,SANTA MONICA BLVD,BROADWAY,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Poor,Poor,0
194,194,34.008672,-118.47871,2418,LINCOLN BLVD,CEDAR ST,KENSINGTON RD,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
195,195,34.019647,-118.491372,1391,LINCOLN BLVD,ARIZONA AVE,SANTA MONICA BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
196,196,34.025208,-118.498169,948,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],WED, ,12:00 NOON - 2:00 PM, , ,Poor,Poor,0
197,197,34.025175,-118.49813,948,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,AR100B-1, ,Handicapped Parking Only Unathorized Vehicles Not Display ...,Handicapped Parking Only Unathorized Vehicles Not Display ..., , , , , ,Acceptable,Very Good,0
198,198,34.019921,-118.491723,1347,LINCOLN BLVD,ARIZONA AVE,SANTA MONICA BLVD,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Very Good,Very Good,30
199,199,34.008477,-118.478475,2430,LINCOLN BLVD,PINE ST,CEDAR ST,W63-STD,S1-1,Advance School symbol, , , , , , ,Poor,Very Good,0
200,200,34.008477,-118.478475,2430,LINCOLN BLVD,PINE ST,CEDAR ST,W65-STD1,S4-3,School,SCHOOL, , , , , ,Poor,Very Good,0
201,201,34.025119,-118.498081,948,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Acceptable,Very Good,0
202,202,34.025119,-118.498081,948,LINCOLN BLVD,WASHINGTON AVE,IDAHO AVE,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Acceptable,Very Good,0
203,203,34.024739,-118.497616,1004,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
204,204,34.020501,-118.492402,1323,LINCOLN BLVD,ARIZONA AVE,SANTA MONICA BLVD,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
205,205,34.024598,-118.497468,1004,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,AW1, ,Stop Ahead,Stop Ahead, , , , , ,Very Good,Very Good,0
206,206,34.024598,-118.497468,1004,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES], , , , , ,Very Good,Very Good,0
207,207,34.024598,-118.497468,1004,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,W17-STD,W3-1A,Stop Ahead symbol, , , , , , ,Very Good,Very Good,0
208,208,34.009805,-118.487183,401,PICO BLVD,04 ST,06 ST,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Acceptable,Very Good,0
209,209,34.024529,-118.497388,1004,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
210,210,34.020801,-118.492742,1307,LINCOLN BLVD,ARIZONA AVE,SANTA MONICA BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Acceptable,Very Good,0
211,211,34.02406,-118.496838,1030,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
212,212,34.023613,-118.496308,1030,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
213,213,34.020986,-118.492954,1255,LINCOLN BLVD,WILSHIRE BLVD,ARIZONA AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Poor,Poor,0
214,214,34.008128,-118.478041,2452,LINCOLN BLVD,PINE ST,CEDAR ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],MON\TUES\WED\THURS\FRI\SAT,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Acceptable,Very Good,0
215,215,34.023589,-118.496279,1030,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R32B-1, ,No Parking (times),NO PARKING (TIMES],THURS, ,3:00 PM - 5:00 PM, , ,Very Good,Very Good,0
216,216,34.009425,-118.487745,315,PICO BLVD,MAIN ST,04 ST,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
217,217,34.023575,-118.49626,1030,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R1-STD,R1-1,STOP sign,STOP, , , , , ,Very Good,Very Good,0
218,218,34.023575,-118.49626,1030,LINCOLN BLVD,CALIFORNIA AVE,WASHINGTON AVE,R1-3,R1-3,4-Way,4-WAY, , , , ,4-Way,Very Good,Very Good,0
219,219,34.009301,-118.487919,305,PICO BLVD,MAIN ST,04 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Acceptable,Very Good,0
220,220,34.009301,-118.487919,305,PICO BLVD,MAIN ST,04 ST,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,35 mph,Very Good,Very Good,35
221,221,34.008101,-118.478004,2452,LINCOLN BLVD,PINE ST,CEDAR ST,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,25 mph,Poor,Very Good,25
222,222,34.008101,-118.478004,2452,LINCOLN BLVD,PINE ST,CEDAR ST,R72-STD,S4-2,When Children Are Present,WHEN CHILDREN ARE PRESENT, , , , , ,Poor,Poor,0
223,223,34.008101,-118.478004,2452,LINCOLN BLVD,PINE ST,CEDAR ST,W65-STD1,S4-3,School,SCHOOL, , , , , ,Very Good,Very Good,0
224,224,34.021649,-118.493738,1227,LINCOLN BLVD,WILSHIRE BLVD,ARIZONA AVE,R35T, , , , , , , ,Thru Arrow,Very Good,Very Good,0
225,225,34.008949,-118.488419,293,PICO BLVD,MAIN ST,04 ST,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Left Arrow,Very Good,Very Good,0
226,226,34.008949,-118.488419,293,PICO BLVD,MAIN ST,04 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Very Good,Very Good,0
227,227,34.02211,-118.494279,1221,LINCOLN BLVD,WILSHIRE BLVD,ARIZONA AVE,G66-14A-STD, ,Emergency Medical Care,EMERGENCY MEDICAL CARE, , , , , ,Acceptable,Very Good,0
228,228,34.02211,-118.494279,1221,LINCOLN BLVD,WILSHIRE BLVD,ARIZONA AVE,R18-2.1,R3-7R,[Right] Lane Must Turn [Right],[RIGHT] LANE MUST TURN [RIGHT], , , , ,Right Arrow,Acceptable,Very Good,0
229,229,34.02211,-118.494279,1221,LINCOLN BLVD,WILSHIRE BLVD,ARIZONA AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Very Good,Very Good,0
230,230,34.02309,-118.495701,1130,LINCOLN BLVD,WILSHIRE BLVD,CALIFORNIA AVE,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
231,231,34.007832,-118.477669,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,AG34G, ,Large Arrow Right, , , , , ,Left Arrow,Questionable,Acceptable,0
232,232,34.007832,-118.477669,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,G94-1-CON, ,Airport, , , , , , ,Poor,Acceptable,0
233,233,34.007832,-118.477669,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,G94-3-CON, ,Airport,AIRPORT, , , , , ,Acceptable,Very Good,0
234,234,34.022361,-118.494564,1191,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
235,235,34.022422,-118.49464,1191,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
236,236,34.007634,-118.477433,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,AG3, ,[Destination] with arrow symbol,[Destination], , , , ,Right Arrow,Very Good,Poor,0
237,237,34.007634,-118.477433,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],MON\TUES\WED\THURS\FRI\SAT,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Acceptable,Acceptable,0
238,238,34.022213,-118.494735,1130,LINCOLN BLVD,WILSHIRE BLVD,CALIFORNIA AVE,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Very Good,Very Good,0
239,239,34.021989,-118.49448,1200,LINCOLN BLVD,ARIZONA AVE,WILSHIRE BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Left Arrow,Very Good,Very Good,0
240,240,34.021581,-118.493987,1220,LINCOLN BLVD,ARIZONA AVE,WILSHIRE BLVD,R2-STD,R2-1,Speed Limit [00],SPEED LIMIT [00], , , , ,30 mph,Very Good,Very Good,30
241,241,34.022622,-118.494879,1147,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,R28A(S)-1.3, ,No Stopping Any Time,NO STOPPING ANY TIME, , , , ,Right Arrow,Acceptable,Very Good,0
242,242,34.022622,-118.494879,1147,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,W11R-STD, ,Lane Reduction Transition Sign, , , , , , ,Very Good,Very Good,0
243,243,34.022622,-118.494879,1147,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,W81-1,W1-8,Chevron (Right), , , , , , ,Acceptable,Very Good,0
244,244,34.008754,-118.488716,235,PICO BLVD,MAIN ST,04 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Questionable,Very Good,0
245,245,34.008754,-118.488716,235,PICO BLVD,MAIN ST,04 ST,R35T, , , , , , , ,Thru & Left Arrow,Questionable,Acceptable,0
246,246,34.023005,-118.495349,1129,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,R32B-1, ,No Parking (times),NO PARKING (TIMES],TUES, ,10:00 AM - 12:00 NOON, , ,Acceptable,Very Good,0
247,247,34.007148,-118.476829,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,R31-1.1, ,No Parking (times)/ [0] Hour Parking (times),NO PARKING [TIMES]/[0] HOUR PARKING [TIMES],MON\TUES\WED\THURS\FRI\SAT,MON\TUES\WED\THURS\FRI\SAT,3:00 AM - 5:00 AM,9:00 AM - 6:00 PM, ,Very Good,Very Good,0
248,248,34.007148,-118.476829,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,R35T, , , , , , , ,Thru & Right Arrow,Very Good,Very Good,0
249,249,34.023259,-118.495658,1115,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,R32B-1, ,No Parking (times),NO PARKING (TIMES],TUES, ,10:00 AM - 12:00 NOON, , ,Very Good,Very Good,0
250,250,34.023259,-118.495658,1115,LINCOLN BLVD,CALIFORNIA AVE,WILSHIRE BLVD,SW24-STD, ,School,SCHOOL, , , , , ,Very Good,Very Good,0
251,251,34.020844,-118.493138,1240,LINCOLN BLVD,ARIZONA AVE,WILSHIRE BLVD,R62D-STD,R10-4B,Push Button For (pedestrian symbol)/Arrow,PUSH BUTTON FOR, , , , ,Right Arrow,Poor,Acceptable,0
252,252,34.008311,-118.489341,219,PICO BLVD,MAIN ST,04 ST,AR37-3, ,No Stopping Any Time - Tow Away,No Stopping Any Time - Tow Away, , , , ,Both Arrow,Acceptable,Acceptable,0
253,253,34.007037,-118.476695,2516,LINCOLN BLVD,OCEAN PARK BLVD,PINE ST,AG1, ,Big Blue Bus,Big Blue Bus, , , , , ,Very Good,Very Good,0
